gene,condition,Log2FC,Mean,FDR,Pval,MeanDiff,AUC,MeanBGD
MESP1,CTRL,1.0649281550651,0.385293182381697,0.0131620370010151,0.00134895725424478,0.20217260424428,0.528582200287092,0.183120578137417
MAN2A2,CTRL,0.843424558937312,0.305034107092967,0.0382512361602775,0.00580243159819997,0.135921697789678,0.529949113723972,0.16911240930329
LINC01197,CTRL,0.649270789384883,0.340329339877733,0.000192381175205583,6.2640069166882e-06,0.124062204829682,0.566807390203384,0.216267135048051
SPATA41,CTRL,1.02700906536233,0.239969931238845,0.0100583049360477,0.000950000684353215,0.123232976819454,0.526084256705537,0.116736954419391
JMJD8,CTRL,-0.739626480735634,0.777530056512637,0.000709333310361726,3.12915882247316e-05,-0.522090552213417,0.441218690021129,1.29962060872605
SSTR5-AS1,CTRL,-0.754035692591974,0.217827283000698,0.0156556476053045,0.00169749366456481,-0.150917810968219,0.456254737826809,0.368745093968917
SSTR5,CTRL,-1.13907846020829,0.126259123873903,0.0264968050100093,0.0034820274176925,-0.15422880926175,0.476778600345156,0.280487933135653
MSRB1,CTRL,0.913551789859733,0.815996067488951,0.00178061357798842,0.00010077723288203,0.383744938674246,0.555569668231158,0.432251128814705
MIR1225,CTRL,1.3511356371385,0.375359372162916,0.0174796814832158,0.00196941228313359,0.229445656523199,0.525596361349011,0.145913715639717
TNFRSF12A,CTRL,-0.60009497990457,0.540034214824936,0.0087872926386167,0.000789841081074661,-0.279594257204712,0.456270866598926,0.819628472029648
LINC00921,CTRL,-0.634505312294659,0.354923685312349,0.0265676117620878,0.0034924056182368,-0.197170991121277,0.467399719359365,0.552094676433626
RSL1D1,CTRL,-0.661174365528957,0.252359439532647,0.0295180628598839,0.00406746838551604,-0.14788145102471,0.46464169932743,0.400240890557357
XYLT1,CTRL,0.771551906099139,0.373116423168379,0.00129203589932892,6.60789144603059e-05,0.155381424169051,0.556559571619813,0.217734998999328
TMEM159,CTRL,-0.664794353553942,0.124650534237149,0.0402572655155417,0.00617991471919926,-0.0741386136717885,0.471560942565443,0.198789147908938
CRYM,CTRL,-0.85989851100767,0.237471860803245,0.000265177175119842,9.37343573684503e-06,-0.195154711133102,0.438787277624554,0.432626571936347
CRYM-AS1,CTRL,-0.830006385123263,0.229355401005721,0.00408041057014706,0.000292093703252023,-0.179929775637508,0.453702359639361,0.409285176643228
SMG1P3,CTRL,-0.890830080167611,0.0584015795295941,0.000688829693140333,3.01366469124578e-05,-0.0516044690632084,0.448194383961549,0.110006048592803
SCNN1B,CTRL,-0.625774136481308,0.23108835996475,0.000660296795224238,2.84882030095939e-05,-0.126580334506551,0.441164255415235,0.357668694471301
COG7,CTRL,-0.85894811457494,0.219498026850749,0.000582713821870083,2.45288762377243e-05,-0.180242897543371,0.443170271447235,0.399740924394121
PRKCB,CTRL,-0.723153551058651,0.36118870630339,8.92754444196149e-05,2.51373453827549e-06,-0.236363536624864,0.423630264028,0.597552242928254
CD19,CTRL,0.712618034466018,0.434419672420001,0.0264279628481393,0.00346576355302703,0.170114372699499,0.534380493863002,0.264305299720502
SEZ6L2,CTRL,0.663648095952867,0.510891528921639,0.00398358343966205,0.000283714050421112,0.189116336454603,0.549527426976984,0.321775192467036
SEPHS2,CTRL,0.745436684322356,0.74696181670285,0.00848330800427563,0.000754635381167283,0.302218849266614,0.541370300479025,0.444742967436237
BCL7C,CTRL,0.617388929866513,1.03806018076468,7.49795346892822e-05,2.02016335104426e-06,0.362100149114992,0.583786955049112,0.675960031649693
CTF1,CTRL,0.701869394642518,1.01284737782619,0.00759066926242973,0.000654071969651879,0.390947588104223,0.550575797164562,0.621899789721964
PYCARD-AS1,CTRL,1.38242580390441,0.321246967529132,0.00932637052653682,0.000860901537252025,0.199263013461309,0.525350397574233,0.121983954067823
MYLK3,CTRL,0.607104273171952,0.220614460017104,0.0148516165890947,0.00158391644967318,0.0764679073764065,0.5355699908066,0.144146552640697
GPT2,CTRL,0.684258986007127,0.515925721272895,0.000741830436115487,3.31447225637767e-05,0.195610427980529,0.562730843050919,0.320315293292366
ZNF423,CTRL,0.634199391882327,1.09878502939676,7.1474195697592e-05,1.89989580548661e-06,0.391554005200985,0.584345413783649,0.707231024195777
RBL2,CTRL,0.917530770003037,0.203307156293992,0.03138184066632,0.00444726092984772,0.0966183795406158,0.531465218302931,0.106688776753376
MT1E,CTRL,-1.26959952498452,0.141690670531456,0.0457096579213827,0.00739496580773372,-0.202751154616435,0.476242318672279,0.34444182514789
DRC7,CTRL,1.20556108484833,0.127532119165367,0.0309632076084037,0.00437326455164467,0.073371453962962,0.523269785971194,0.0541606652024054
KATNB1,CTRL,0.665167650497651,0.588993837337655,0.0177268750588319,0.00200800507655186,0.218306978179478,0.542479153562039,0.370686859158177
GINS3,CTRL,0.982097830595516,0.376728807487049,0.0372663835943185,0.00559269213715088,0.187003937819746,0.538334059128079,0.189724869667303
NDRG4,CTRL,0.607331326283606,0.564224784080966,0.0182977058542865,0.00209666913425811,0.194552048992208,0.546539571942388,0.369672735088758
SETD6,CTRL,0.98818615348326,0.626901217367744,0.00603297277056804,0.0004805660336243,0.311869067571191,0.541168690827567,0.315032149796553
CDH8,CTRL,0.981159583378485,0.262427758945447,0.000845869591211059,3.89549702666481e-05,0.130479914414484,0.55485193787197,0.131947844530963
LINC02126,CTRL,1.07555485497321,0.0615522238715016,0.0310788847853359,0.00439679463998733,0.0334016429978995,0.520987564716698,0.0281505808736021
LRRC36,CTRL,0.776615623556207,0.246481997701392,0.0303805444977933,0.00423044121430913,0.10343781302705,0.532116417477137,0.143044184674343
ZDHHC1,CTRL,0.902299601285968,0.280341301466167,0.00494591723066572,0.000372232520026268,0.131283058074081,0.538636473605264,0.149058243392087
ACD,CTRL,0.618221110715379,0.663588429155549,0.0191907547557586,0.00224818966467431,0.23197785817369,0.534701053208819,0.431610570981859
C16orf86,CTRL,1.36095378683087,0.746337394079109,8.94761115001791e-06,1.63741934675532e-07,0.456995980553694,0.556293446879889,0.289341413525414
ENKD1,CTRL,1.46343870068937,0.476244917241907,0.000186828083026448,6.01526953914839e-06,0.304825150835369,0.543202932210771,0.171419766406538
